Feature1,Feature2
2.983587862,-5.19529419
2.275855447,-2.898941102
3.092609806,-2.946984527
2.325844321,-3.890154947
4.12035407,-4.310395827
2.95057817,-5.701039957
2.454562941,-3.644311453
2.875030171,-5.031235708
1.774738024,-5.536210477
2.05437529,-3.065958242
1.719375822,-2.97603808
2.941231677,-4.465687361
3.790913137,-5.68310953
1.837700176,-3.94870653
1.528386007,-4.284979652
2.301480339,-4.128925703
3.890016241,-2.327321949
3.375220673,-5.483406205
2.619381982,-3.700866652
2.493073258,-3.236217275
2.568136889,-2.412217703
4.130363619,-4.066154491
3.098955097,-3.863205008
2.949592565,-3.507205314
2.857089038,-5.469779981
3.80824232,-1.314604375
4.556337161,-4.706005661
3.531072687,-3.253883871
4.346908439,-6.220521115
2.483132474,-5.134444112
4.396904769,-4.034793539
2.892252825,-5.310744179
2.089655587,-3.985239682
3.205418549,-5.371813259
3.269484694,-4.170760415
2.946736384,-4.231478259
2.681804027,-3.713550962
3.355977263,-6.29757952
2.56740044,-2.19161654
3.191180499,-3.8076166
3.218664064,-3.33340091
2.830727884,-2.871078647
3.328310802,-4.288044563
2.46050758,-3.921288975
3.057625565,-2.670015017
3.221536285,-5.364378983
2.625121595,-2.305015977
2.485766313,-6.535406391
3.476273312,-4.607054792
3.213781499,-3.429131261
3.320146727,-5.57538857
2.430062244,-3.385003152
2.646556563,-1.972493343
3.495205925,-5.167944299
3.380130286,-4.557575536
2.921277696,-6.539356034
2.052200607,-5.537319289
2.293626056,-4.501683531
1.916410302,-2.311044316
3.899883552,-3.966427984
2.413226218,-4.381232778
3.331559535,-4.834905647
3.102866409,-2.713269986
3.331683367,-3.195134975
3.167508107,-4.655378001
2.386023689,-2.253506506
3.398632439,-3.709372213
3.240805683,-4.577019297
3.115048847,-4.048474078
3.148919722,-4.190144006
2.794079294,-4.962274427
2.153240674,-3.459431328
2.149019737,-3.178784095
2.563501972,-4.622455161
2.572873913,-4.174606191
3.306546172,-1.764160258
3.204105511,-4.709339178
2.319073871,-3.138645737
3.144152992,-2.241466451
3.71680378,-3.037628422
4.120582808,-5.719191632
3.381304201,-4.276764317
3.654895124,-3.325972782
2.421639159,-3.387149045
2.268717857,-2.636322992
3.560018288,-4.513806112
4.873488931,-3.791248493
2.76243521,-4.316925671
3.08572982,-3.206691711
2.6253064,-4.063495724
3.125866417,-0.487870026
2.926360038,-2.133872178
2.109619197,-4.000807204
3.185589364,-4.020304288
3.297846055,-5.108459932
4.137467121,-5.12776287
3.809715926,-4.468155958
3.692666909,-5.634632284
2.851730856,-5.034232942
1.530734739,-5.927597716
2.797557151,-4.443102611
3.683167131,-5.6797583
2.729950853,-4.168659491
1.892827167,-3.495942069
3.290255163,-4.837121151
3.839169751,-1.710735768
2.829670667,-4.957437634
3.352578066,-5.701912892
2.836470993,-3.294180635
2.597611024,-5.394867888
1.732078104,-4.234659245
0.745732712,-3.699343205
1.544567691,-1.53352252
2.91181589,-2.614549045
3.205401175,-4.105474318
2.205021546,-3.371180418
2.198947678,-3.09685186
1.889882726,-4.847392917
4.565136419,-3.045501857
2.820659612,-3.204498904
2.183378551,-3.663282897
3.508027778,-4.390138625
2.606177335,-4.754037923
2.726412763,-4.389441915
3.349017879,-5.510163736
2.486609205,-4.696081324
1.370458796,-1.681786604
3.603942208,-4.092167743
2.649067014,-5.160218232
2.76045885,-2.348271091
3.768223195,-5.043246703
2.644776887,-3.46308403
1.830187421,-5.394915869
3.847176842,-5.051821658
2.003291459,-4.314923661
2.228356746,-4.775156829
2.50979861,-3.595799534
1.827524647,-6.070323461
2.415173078,-4.098159753
3.583526381,-4.301420702
2.049945405,-4.416890683
3.214371455,-3.205702246
2.392592241,-4.833608381
4.51116046,-4.568016067
4.259943524,-4.792097492
2.976043579,-2.809838709
3.156801298,-2.80147861
3.07377183,-1.543809985
2.020310098,-2.624842352
2.828809948,-4.068175406
3.456130921,-5.133615504
3.028259285,-3.19021079
4.508580364,-3.421993812
3.405574267,-3.059060325
3.985485791,-4.538842441
2.536627284,-4.31343881
3.20222096,-2.592670254
4.003736814,-4.697739036
1.935847583,-4.088417485
3.111456775,-3.545207306
3.414352475,-3.492360492
2.701487626,-5.459764313
3.127930291,-4.046786389
2.040252658,-0.495889115
3.874370989,-4.51902246
2.277821899,-4.942096737
2.961956834,-4.509282822
2.8090311,-3.263370684
2.495015598,-2.592151481
2.885814814,-2.321628433
2.114044451,-4.490591029
3.052781493,-5.336184714
2.718910578,-3.383839041
3.279756822,-3.689926139
2.41503251,-4.554896834
1.833472674,-4.445828922
2.478358047,-3.57576192
4.194310123,-4.615912324
2.285294695,-4.159449676
2.684570516,-4.516082484
2.590055077,-3.575010298
1.456059404,-5.400322156
2.675973372,-4.216651177
2.502842012,-2.241223823
3.654493194,-5.248102101
1.640656327,-1.494525165
3.626214873,-4.873457797
4.43804072,-4.073151815
2.149434388,-4.018683685
1.901919686,-5.340632122
2.989975123,-3.382310378
3.15297498,-3.165053597
3.261061835,-4.538206737
2.920437442,-3.981383453
3.085109206,-4.05521468
3.10771874,-3.458197539
3.874989621,-4.017353734
2.553174758,-5.294165055
2.052357858,-5.125429065
3.030250697,-2.428811212
4.064908795,-3.853426115
2.099592889,-3.489313849
3.251450428,-1.827085853
2.97127015,-5.293222831
3.665565086,-4.178429137
2.207712158,-3.911576634
3.387349171,-3.350376479
3.616597114,-4.797041239
4.468532893,-2.41120271
3.094680132,-2.285306011
3.386767509,-5.724629362
2.838559106,-3.916900532
4.226855275,-2.134513096
3.370088861,-6.904931237
1.68826868,-4.644955106
1.79495693,-4.231504168
2.414335349,-3.329725809
1.671202752,-4.204813092
2.223727041,-5.511892863
2.846697929,-3.387825057
3.387303039,-4.656782666
2.453275345,-5.167002845
3.046368084,-5.06020139
3.824116119,-2.837232449
3.780224794,-6.749405972
3.36226659,-3.93803949
3.791843883,-3.830581918
2.601822844,-5.261345601
3.456589567,-4.794344769
5.304414325,-2.667723213
2.503568142,-6.276758063
2.898453266,-1.868030612
2.047565093,-5.226597976
2.973358003,-2.61602862
3.077026303,-4.08771979
2.154800306,-3.876574069
3.637630682,-6.551473606
2.354410898,-6.511230412
3.495004813,-5.174324732
3.389842806,-5.408724128
3.324051538,-4.254602129
4.534436745,-3.556150387
3.635470732,-3.010946738
3.710797003,-4.283475445
3.230097059,-4.768483018
2.968687377,-5.277321924
2.62111974,-3.851337215
1.501003642,-4.120325778
3.179151938,-4.304512931
2.870114602,-5.969117528
2.822954976,-4.793718473
3.640385082,-3.498982557
3.241597509,-1.6367726
3.893724906,-3.367772349
2.369537907,-3.803067143
2.6888757,-4.8200606
3.183975486,-5.539784382
2.493965173,-3.986143072
2.912240386,-3.352609606
2.954626227,-2.86037031
1.343780672,-2.850392526
1.926396319,-5.082748618
3.841303191,-4.484952077
1.767610262,-2.961493495
3.440467562,-2.838349573
2.89989102,-5.324932536
4.621937375,-2.661433669
3.569943678,-3.824181257
2.781063533,-7.353380358
2.702684062,-3.325247589
2.631979353,-5.349027175
2.738099977,-4.297768811
2.816963733,-6.395290531
2.808195243,-1.073836164
3.084038836,-3.091006178
3.576115696,-5.049407843
1.708922706,-2.614552686
3.791378048,-3.954206751
3.656510856,-4.45153653
2.219031886,-4.350988264
2.359035671,-4.614281827
3.313005179,-5.728472099
2.132064411,-5.606413722
2.981218019,-3.141200334
1.391842019,-2.31545097
4.19986459,-5.868838407
1.893059535,-5.798541882
2.689554199,-3.740409536
2.499372753,-4.658895853
3.9709102,-3.939723142
2.967926272,-4.112449734
1.947965105,-7.656274321
1.861177994,-3.781429733
2.942017769,-5.963456828
2.760474923,-4.904575557
2.297952401,-3.910321579
1.85359548,-3.007739304
4.082589664,-4.6063117
2.125720159,-2.716881033
2.038778673,-4.378962471
2.628066446,-3.156901205
2.882463319,-3.060268521
3.009751865,-4.321508686
3.299778194,-5.094675472
3.982463816,-4.058265429
2.897536569,-5.864101531
4.243258184,-3.153030827
2.15813879,-3.654438576
2.749966683,-4.014470632
2.830731044,-4.070943178
3.464027654,-4.844188178
3.976150758,-4.631104925
3.459189741,-4.69045575
2.173608789,-3.909210963
3.215723843,-4.223962163
3.02719045,-2.543977232
3.411476105,-3.082292207
2.52551031,-4.004897232
2.678744623,-3.378562641
1.934580048,-4.514856172
2.934085057,-4.556401893
3.577539461,-3.697728526
2.397218305,-3.520023778
3.461090942,-5.24809031
3.258525297,-3.457563342
2.401950732,-3.603863356
2.959501415,-3.276538718
2.323993856,-5.043521252
2.690226733,-5.694032119
3.875733586,-3.476023488
1.986750553,-4.126619724
1.619813292,-2.750973097
3.845567677,-6.6971174
2.354502561,-3.608843923
3.32055636,-5.331702768
2.59132452,-3.117412163
1.89374506,-4.176464942
2.5349057,-2.001386558
3.368829212,-5.591008568
4.312548322,-4.333450944
2.555074681,-4.792638041
2.571948841,-5.329262373
2.790401293,-3.242253644
4.046389809,-3.666922414
3.569293169,-2.123864209
2.581141583,-5.438401538
3.045396926,-6.237807935
4.187466728,-4.037550862
2.951367152,-2.534329869
3.078743979,-6.104629837
2.156971605,-5.317044604
3.345966525,-5.802502528
2.336663876,-3.671445229
2.846968463,-3.561865727
2.859830689,-4.021013426
3.139990151,-6.569988754
4.466292839,-3.458149756
2.68485704,-5.902566746
3.062145368,-4.691449261
3.50869836,-2.135158718
3.158506676,-3.402467259
3.631625139,-3.337318452
2.409508579,-5.718968468
3.561809843,-6.110305275
2.498782364,-4.234366921
2.954692164,-3.025042892
2.161767095,-5.936173063
3.238497521,-4.257264618
3.552867468,-4.815757705
2.966600437,-2.197103896
2.251664397,-3.328092295
2.436669243,-3.106391836
1.624690266,-3.244146168
2.988156854,-3.45115216
3.532122203,-2.670237522
1.909123552,-4.04679846
1.423050556,-4.880203508
3.39037663,-3.717661912
2.944445935,-2.570289523
3.310570953,-4.757052986
3.297456526,-3.086503973
2.248311828,-3.674737374
2.031749842,-3.924390909
4.664981685,-4.403805012
2.725469484,-3.332762242
3.332604894,-4.185749109
3.228756158,-2.34989854
2.951649677,-3.865082302
2.312138713,-4.975769654
3.268730821,-6.578400407
3.936775539,-3.22996001
2.943508987,-4.983410219
2.974529015,-4.556058188
3.200166728,-3.290083293
2.929824961,-2.261687491
3.010026832,-5.454974739
2.909649368,-7.131017055
2.403038566,-5.298866068
3.600610745,-5.263529657
1.791963769,-5.108126976
2.630026567,-3.99506348
3.763962283,-3.753509249
2.984654477,-2.574300069
4.048415414,-4.387682391
2.953800329,-3.471121028
3.881307593,-0.709861518
3.66911713,-6.629291931
1.814664765,-4.999772067
2.972386544,-4.968403069
3.568955565,-6.201238865
2.491541246,-5.681983167
3.495019304,-4.565025085
2.826542092,-4.390244423
2.435760356,-3.244270766
2.333970831,-1.152456968
2.636576217,-3.603136417
3.337058847,-1.706644728
4.14372106,-1.589801811
3.531778681,-4.637313249
2.085483718,-4.225596521
3.304545742,-2.888373303
1.616647843,-3.576836047
2.839780358,-5.37843828
2.643070528,-5.551755278
3.545515089,-3.863021785
3.545808308,-6.65907221
2.775358517,-3.21998068
2.197578204,-3.539312434
2.672493158,-5.323141337
2.717139706,-5.658567063
2.432813627,-5.047851984
4.021210466,-3.646891507
1.710841891,-4.962284029
2.118538268,-4.587165511
2.682728471,-1.476548265
3.225567008,-3.095233692
2.208806185,-4.808784091
2.429600988,-5.190228574
3.868171245,-3.501056263
3.207541569,-0.949310811
2.867196091,-4.414423564
2.290539803,-6.33101075
2.907111096,-2.633302536
2.333002914,-4.076315147
3.157798668,-3.619502127
2.112075547,-3.806463848
3.102362473,-3.389319901
2.868330799,-3.164639831
2.658176098,-4.866413763
3.249358483,-3.080293884
2.568241671,-5.70385911
2.913630663,-3.362170918
3.160732062,-4.816310077
2.397983869,-3.685667339
3.743554047,-4.870080085
4.300111839,-4.698947954
1.856123644,-3.671406089
1.768843663,-4.672310847
3.01206731,-4.031841369
3.722084633,-3.356156918
3.409621797,-2.136305619
1.654957405,-5.006945278
2.597512393,-3.899600489
3.356471746,-3.600779666
3.437384368,-3.761624216
2.926336173,-3.035024334
2.341845901,-3.306619548
3.145285161,-3.254572383
3.011135455,-2.79806912
3.386094657,-3.541339147
2.576803818,-4.171631894
3.728961346,-4.236299582
2.479718025,-4.795072955
3.536514461,-5.46322141
1.780229743,-5.396898779
3.608864258,-3.375541321
3.537850192,-5.89838018
3.266787788,-3.447221065
3.836090194,-3.726984795
2.394905557,-2.942560452
2.669974253,-3.103516944
2.313706221,-3.337017489
3.597572105,-5.753536174
3.568575545,-3.971417665
3.984518613,-3.110441887
2.588155945,-4.741783968
2.119451098,-4.011583096
3.565688284,-4.709554508
2.888116586,-4.222320372
3.389233218,-4.542152682
3.168239972,-3.675509392
2.402442598,-2.026739735
3.575847895,-5.676845553
4.383441914,-4.338543654
3.666820982,-3.711776757
2.762351522,-4.542581261
4.37632454,-1.544467603
2.459107323,-4.155838391
4.005958434,-5.38028791
2.105279611,-3.702460658
2.891418286,-4.889363637
3.345968498,-2.459341022
3.580593549,-2.923838
3.930629074,-2.973897448
2.314276266,-4.773978639
2.746840708,-5.764442446
3.227866698,-3.728309234
2.679449425,-3.295851052
3.006967345,-4.370372956
3.02496602,-4.505686178
3.590109186,-4.143949593
3.441527684,-4.792094033
3.583080303,-3.447087533
0.433137852,-4.593686828
2.762439843,-3.359131017
4.053912258,-4.246345396
3.321033745,-4.792854695
2.08013233,-3.542786182
0.595031413,-6.316033207
1.818952212,-4.749108357
4.31742187,-4.971785803
4.464537129,-3.065334629
3.843485546,-4.536833492
4.059807394,-4.104482199
2.121052744,-2.573785701
3.846053119,-2.249526755
3.21882975,-3.04961163
2.657623699,-3.388087701
2.998752802,-5.161682592
3.985856062,-2.779887104
1.692400294,-5.938612881
2.166727621,-3.17564002
2.041878951,-4.578676168
3.067755515,-5.386343357
1.988302987,-4.307283991
2.205452392,-3.662456709
3.041815234,-2.655042165
3.592416327,-5.614801756
3.483277246,-4.026730996
2.090802686,-2.702853008
2.120485331,-2.597267002
3.094470035,-3.085801171
2.538533177,-4.523893312
3.356995676,-3.505487659
2.40466508,-4.10573566
2.91550234,-5.704641014
3.276374694,-1.659144129
3.909864909,-4.640286287
2.684030765,-3.226893172
4.316076887,-2.594619306
2.839512815,-4.567843159
1.525730731,-3.968876849
2.934572125,-4.083278286
4.438439653,-7.30290182
1.444450025,-3.5120436
2.34284865,-3.305129779
3.308658816,-3.777622926
2.819720568,-3.399668239
2.914264589,-7.103595517
4.105234619,-4.167522739
2.321844588,-3.171401503
2.521060305,-2.375255531
2.708193248,-3.582085753
2.404687321,-3.911261456
3.035919125,-3.563491021
2.40601349,-4.714920835
4.703389083,-5.937007221
2.558446452,-4.932428049
4.064421601,-3.219196073
3.046543406,-3.470995509
4.102431596,-3.28927919
1.072939173,-4.683452159
2.837577713,-4.127037143
3.003401684,-5.154039822
2.39388341,-2.57687874
2.865139989,-3.253726908
1.248079026,-5.310108762
3.397580899,-6.275429966
4.840122157,-4.026231968
1.767745735,-5.249655363
3.422148903,-4.535920606
3.706586262,-2.148181142
2.444557194,-4.915446876
3.042345311,-3.281495344
2.53011166,-4.166549433
3.424033866,-3.511281437
2.360622965,-4.876936544
2.818008713,-2.428894343
3.955805705,-3.911342422
2.938334397,-3.041507846
3.212013199,-4.143402106
3.624455788,-2.97041217
3.517108308,-2.990507503
4.524220547,-2.003685804
4.569862108,-3.237840205
2.44323493,-4.115491318
2.89993441,-5.442731778
2.625768862,-5.850283585
2.367122981,-5.481274348
1.371675422,-1.364304177
2.193808196,-4.153035085
4.190186806,-5.252740139
1.885193146,-3.16896439
2.059208719,-5.716114047
2.690140983,-3.12859175
3.375402127,-3.899981235
3.131135719,-1.549053067
4.318543613,-4.533263166
3.366923353,-5.56874795
4.043600943,-3.341486741
2.969517331,-2.369145291
3.10896724,-3.367657191
3.434522703,-3.209372991
2.396159053,-3.515615796
2.509417229,-1.957471661
2.167527236,-3.219432113
3.208524515,-3.836166036
3.565691474,-5.876937331
2.697650068,-3.381579883
3.01558476,-5.465357446
3.63279342,-5.482685591
3.671046168,-1.026201007
2.913599655,-4.184374678
3.262725934,-3.696830145
3.089676901,-6.959935923
2.282055066,-4.739628439
3.312140116,-2.450124453
3.991985143,-2.827926546
2.509023003,-5.747852168
2.641662574,-3.541429697
3.222213105,-3.913698625
3.042148952,-4.420240156
2.717104443,-4.172499603
4.433369814,-4.117206295
3.310431546,-5.275529852
2.283922191,-3.783945421
3.631418368,-2.717506089
2.032191934,-1.653926767
2.385033254,-6.55498301
2.779938996,-2.410898606
2.073501787,-4.387631891
2.39123276,-2.989335054
2.83206766,-3.462194012
4.552648764,-3.462417078
4.205581376,-2.842008041
1.952341877,-4.737574823
3.54404722,-1.841753523
2.548307484,-3.14428535
2.476156557,-6.110463803
2.571945938,-0.890299624
3.106211831,-5.962855468
2.945841252,-4.357951782
3.181277097,-2.019680744
2.626119452,-3.558423247
2.641533456,-3.12931032
3.456210241,-3.882167747
3.504290539,-4.755819994
2.624850445,-3.108521904
4.242890335,-2.947194401
2.902996491,-2.22557556
4.677392791,-4.527759338
2.405662622,-6.2506214
2.66707002,-3.345424519
3.218432028,-3.034978845
3.112494666,-3.802211287
2.758935952,-3.927888806
2.966522401,-1.804568324
3.390658559,-2.114766761
2.709101736,-2.499484102
3.276596943,-5.522400719
3.612143617,-5.901204443
4.433992649,-2.713252142
2.336740967,-3.596834312
3.181590515,-5.382753147
3.291524132,-4.069499508
2.416297724,-3.455299624
1.929031359,-3.304081875
4.142614238,-2.468717244
2.323538811,-4.370720998
3.319613011,-3.435478769
3.104206354,-3.851766907
2.59409861,-4.410706645
2.559852931,-4.260657307
3.79190046,-2.989634424
2.95562819,-6.760351614
2.976650929,-3.537917281
3.578811964,-4.675289366
2.912493961,-4.698966065
2.910003088,-4.332953005
2.49838121,-4.141456807
2.759562402,-4.699682253
2.367928289,-4.651624747
1.898005046,-3.617874159
2.661846837,-5.951658802
1.481094653,-3.490324368
2.670388951,-3.904636458
3.573107618,-4.059464331
3.657797301,-2.492660431
2.618802964,-3.601685655
2.82456554,-5.500679526
3.24804827,-2.88579614
3.771092512,-6.195619801
1.764072731,-5.370677215
2.841588472,-3.951818685
1.366134749,-3.348421123
2.938495003,-3.979954222
4.229896596,-5.678078028
1.585825799,-5.718276844
2.890635521,-3.563051888
2.160385052,-2.240560825
2.487311419,-4.865106368
2.837539753,-4.463614912
2.652777109,-1.457387768
3.835037707,-2.263631311
3.099008125,-2.024124457
2.910333515,-6.070699095
3.663643592,-5.62326187
1.312451076,-4.031931973
3.600618311,-6.152171128
2.635413236,-6.724104663
3.008721688,-3.860314511
2.521032449,-4.375622517
3.554186785,-2.786900076
3.026747327,-4.942602402
2.828205669,-4.476109943
2.392788952,-4.235133916
3.358249658,-3.471378575
2.843547987,-1.363616502
3.574514073,-4.271483078
3.228973897,-2.953674071
1.248037162,-2.33003564
2.325278193,-3.009378059
3.491585313,-2.714200498
2.898587707,-2.408174579
3.256612578,-3.846463158
3.164748527,-4.23553875
4.035825772,-4.752737676
3.162166384,-2.397928427
4.169686195,-4.347409972
2.421292101,-5.587136638
3.45879786,-4.295987077
1.633338229,-4.452383889
1.610448769,-4.794062058
2.793736288,-2.790388637
2.25611132,-4.762100111
3.614838584,-2.103841335
3.540949035,-3.319533482
3.300924994,-7.887591805
2.988286637,-2.882276323
2.98198601,-4.86802144
3.128277413,-3.160740474
3.216331355,-6.108610781
3.697368559,-4.637988458
1.903670992,-3.145632444
3.027044696,-3.195062725
4.143385226,-5.504838005
2.934511941,-4.868816144
3.585261649,-4.903308389
3.157373313,-5.395504029
3.36800984,-4.701232348
2.850807949,-4.098463772
3.910334553,-6.221277062
2.510603867,-4.720396474
3.489885149,-3.649530642
2.065840567,-5.898542006
1.495019105,-4.126829523
2.940220216,-3.804651753
3.232887655,-5.534722162
2.594065234,-5.550086953
2.728085009,-4.991963138
1.988341767,-5.401992365
3.576175697,-4.354747835
3.638179341,-5.376990782
3.595404786,-3.741188347
2.879031627,-2.374058142
2.083446582,-2.746785237
1.41314554,-3.457519694
3.848786494,-3.858780484
3.355857098,-4.232982408
3.343521496,-2.413291552
3.793741494,-4.922065316
2.897870768,-4.545334161
3.355247883,-3.585251296
3.267436522,-3.973381468
2.685690069,-3.143324725
2.115605359,-2.534812782
2.711423216,-5.590370595
3.045304033,-3.475966313
2.419284696,-2.806359846
3.739085919,-5.755669712
3.150043345,-1.004082457
3.270060113,-4.331020088
4.336758055,-3.54422719
4.18540757,-3.09907507
4.898996618,-3.238645043
3.108393615,-5.758533778
1.815675716,-2.913916312
4.127069494,-2.77244392
3.600267271,-5.2893084
2.173832213,-6.341162902
2.454175194,-4.940971998
4.686168075,-1.926595095
3.192552095,-2.129443294
3.057521511,-5.826935579
1.299701463,-4.355436387
3.300562082,-4.288868875
3.000250685,-4.756053317
3.67242707,-4.608542569
2.751393675,-3.612878179
3.170089528,-4.015165908
2.782895492,-4.273261514
3.056494366,-3.902674985
2.711525169,-3.644068317
2.659303209,-2.265730303
2.127191735,-4.959812293
3.786962506,-4.91405227
2.587348789,-4.948639906
2.914007851,-4.801072604
3.30966969,-4.615789606
2.178405139,-5.613654539
3.581914648,-4.56870441
1.775708307,-2.977707468
2.603263409,-3.06322848
2.631134986,-3.665162693
2.900716927,-4.943677344
3.292147479,-3.335464249
3.335769186,-3.562657691
3.153156484,-4.305155024
3.500081393,-3.396180849
2.17423525,-3.864685766
3.614474661,-2.254926194
2.645078016,-3.264230016
2.757154079,-4.903563407
2.684817662,-4.665075476
2.198795652,-3.415756475
2.49902679,-5.021885461
2.183068235,-3.325143584
2.188960994,-5.420404874
3.498060357,-3.091064405
3.889854213,-4.928367611
2.566394568,-3.435821136
2.804115691,-5.276490096
2.00716635,-3.782428076
2.611126411,-6.205409374
2.811774431,-4.165460146
1.915456372,-4.611280929
